idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
9198,882763.7534127573,650494.0,0.01846856,1,1,1,1,1,1,8.663259049100045e-12,4.082333716671001e-10,7.782430441312507e-05,1,1,3
9199,2472800.0818404816,7099688.0,0.4196846,0,0,0,0,1,1,1.853606157453669e-11,4.015501819942813e-10,1.9275669338458812e-08,2,1,3
9200,9052549.049480896,39140170.0,0.237593,0,0,0,0,1,1,2.2910184860336358e-10,1.1971343361061315e-08,1.2581270991685045e-07,3,2,3
9201,79.41802644540375,72.79366,6.392234e-11,1,1,1,1,0,1,1.6653345369377348e-16,3.141931159689193e-14,9.474783718710356e-07,0,0,1
9202,81295994672.57211,65266950000.0,0.2505884,0,0,0,0,1,1,1.4479992984231981e-08,1.196922446197258e-08,0.0001681710655757415,16,8,5
9203,1743.176802223784,1011.269,3.009643e-08,1,1,1,1,1,1,5.031820093889957e-14,7.396916485359802e-13,5.5896459693353846e-05,1,1,2
9204,1170.719736007568,576.0507,5.484194e-09,1,1,1,1,1,1,8.881784197001252e-15,1.5552004128949193e-12,2.2643747321637875e-08,1,1,2
9205,5086.945341134531,2045.178,7.412008e-08,1,1,1,1,1,1,1.7719165798812614e-14,1.3010993074865305e-11,0.0002061406841257064,1,1,3
9206,7171.129788035818,10566.58,8.237307e-07,1,1,1,1,1,1,8.271161533457416e-15,9.718337246056308e-13,1.9798335748610896e-09,1,1,3
9207,6352002.19466183,4983598.0,3.494657,0,0,0,0,1,1,7.783220396662524e-11,1.1604277639026654e-08,0.12818522719985212,3,2,3
9208,151424.21820170572,304622.0,0.0001208337,1,1,1,1,1,1,7.558623475967243e-12,1.2972392816381367e-11,4.157507025271831e-09,1,1,3
9209,120421439445.38406,2544212000000.0,0.2363548,0,0,0,0,1,1,2.001799548345673e-08,1.9929930816786623e-08,2.973319572829869e-05,19,10,5
9210,4438821051.845119,2664381000.0,0.2500228,0,0,0,0,1,1,4.2562727894044494e-09,7.352795404924124e-07,4.925556804512517e-05,11,6,5
9211,5765641953.005431,5521390000.0,0.2499877,0,0,0,0,1,1,7.577147187465272e-09,1.5341510697930438e-07,0.004276692732837845,11,6,5
9212,53400.35979263214,94962.09,2.075982e-05,1,1,1,1,1,1,3.174682738915635e-13,6.332462332281352e-12,7.129469495464891e-06,1,1,3
9213,67796988858.923836,35687910000.0,0.2503661,0,0,0,0,1,1,1.025968575843284e-08,2.5242992561769073e-08,0.00018763465062808247,15,8,5
9214,3409863060.6485205,9446761000.0,0.2499367,0,0,0,0,1,1,1.0875323253056735e-08,1.910754587886032e-08,3.786997695354177e-05,12,7,5
9215,1752875979.4854472,1095222000.0,0.2499974,0,0,0,0,1,1,1.551977557578965e-08,1.8195536682918956e-07,0.0005786724303905033,9,5,5
9216,5244100.175366394,33828710.0,0.2261895,0,0,0,0,1,1,1.754515976948312e-11,2.3042378283211207e-09,1.8143124297903546e-05,3,2,4
9217,2596779.7219961025,2316302.0,0.0550401,1,1,1,1,1,1,6.233329210050973e-11,4.4684817527848446e-09,2.2818396764098204e-08,1,1,3
9218,22945.37433239528,10145.99,5.021417e-06,1,1,1,1,1,1,3.857198631883067e-13,1.821185636975029e-11,1.1327923508887703e-08,1,1,3
9219,42942097.12241818,16341610.0,0.2489589,0,0,0,0,1,1,8.378343574477753e-10,6.926264384254921e-08,1.642497191434167e-05,4,2,4
9220,77743.65142469043,272163.3,9.528405e-05,1,1,1,1,1,1,6.139533326177116e-13,1.4801937453512437e-10,0.00019345810706017375,1,1,3
9221,49822699293.00602,57702000000.0,0.251241,0,0,0,0,1,1,8.241270244785584e-09,1.846276321245273e-08,3.017988617958936e-05,15,8,5
9222,358785.13190002885,779670.0,2.991298e-05,1,1,1,1,1,1,8.912037774422288e-13,1.6416232262450592e-10,0.001285527633716782,1,1,3
9223,382.77943839057326,563.1248,2.085509e-09,1,1,1,1,0,1,4.829470157119431e-15,1.1585177261963508e-13,3.3017159561943288e-09,0,0,1
9224,26155611.229926065,39475220.0,0.2495605,0,0,0,0,1,1,1.32371105746904e-09,4.008465946534227e-08,0.00011246539325332396,4,2,4
9225,80.52137946836741,72.15901,6.328742e-11,1,1,1,1,0,1,1.1657341758564144e-15,2.736699755701011e-14,4.465026404165684e-09,0,0,1
9226,176.3015922680622,122.6551,2.221529e-10,1,1,1,1,0,1,1.3322676295501878e-15,6.661338147750939e-15,3.15225367497618e-06,0,0,1
9227,97.08821911649329,162.5233,4.231594e-11,1,1,1,1,0,1,8.881784197001252e-16,3.6637359812630166e-15,1.6316923034942477e-08,0,0,1
9228,21568862161.99166,16209100000.0,0.2499657,0,0,0,0,1,1,1.1285939282413614e-08,2.581477278536418e-07,0.0001587324312286762,13,7,5
9229,601975719927.0322,368077200000.0,0.2533323,0,0,0,0,1,1,1.0240096881541854e-07,1.0184395756882762e-07,0.005452692894268673,19,10,5
9230,38517776026.43871,33154050000.0,0.250189,0,0,0,0,1,1,5.2155844812493384e-09,2.5814656938290675e-08,0.0001993569920395229,15,8,5
9231,62.51742717539462,29.44132,1.621221e-11,1,1,1,1,0,1,3.3228078044836e-16,2.82438663381106e-14,2.2953425205741663e-06,0,0,1
9232,3556039.6900799386,12248750.0,3.907813,0,0,0,0,1,1,2.740851989813109e-11,5.001870029275324e-10,0.05047425086686674,4,2,3
9233,40.30220689541914,144.1411,7.381266e-11,1,1,1,1,0,1,1.4254043839344048e-16,4.7323425546622234e-14,6.30411378383286e-07,0,0,1
9234,12982322.323897155,10156630.0,0.2391673,0,0,0,0,1,1,4.932362021197046e-08,2.173539205552637e-08,1.6229465127105935e-07,3,2,3
9235,176010453.5833301,394139900.0,0.250012,0,0,0,0,1,1,5.724438673607124e-09,4.8995190268643657e-08,1.912283938117843e-06,6,3,4
9236,605.2812728983666,516.571,3.468789e-09,1,1,1,1,0,1,1.9984014443252818e-15,5.029310301551959e-14,1.803823919444003e-05,0,0,1
9237,28797357.338064026,19953100.0,0.2486987,0,0,0,0,1,1,3.024914763116726e-10,1.499114499203813e-09,8.994302400078258e-05,4,2,4
9238,22835782.402370777,17144450.0,0.2471515,0,0,0,0,1,1,1.1832501645159255e-10,3.5644520668398627e-09,2.2206290131387973e-05,4,2,4
9239,1796347759.0714083,1310517000.0,0.2500075,0,0,0,0,1,1,1.2468107403815655e-09,1.180008445412453e-07,0.00021006111820430964,10,6,5
9240,18.83446152590775,12.94989,2.632696e-12,1,1,1,1,0,1,2.220446049250313e-16,7.771561172376096e-16,2.9712239746348956e-07,0,0,1
9241,260940.13119792886,144846.7,0.0008749009,1,1,1,1,1,1,4.020497054077128e-12,3.2475914755946e-10,5.337826688899663e-08,1,1,3
9242,2154.48407976078,7935.922,1.706768e-07,1,1,1,1,1,1,1.8596235662471372e-14,4.590772206825022e-13,2.0404496122172766e-05,1,1,2
9243,45910.38009204448,458353.6,0.00023026,1,1,1,1,1,1,4.226619054747971e-13,1.8359425091318826e-11,1.0887423907868232e-05,1,1,3
9244,2381515210403.918,1386546000000.0,0.2591109,0,0,0,0,1,1,4.0848713427186407e-07,4.093028268487069e-07,0.0003743954462398572,20,11,6
9245,64602668.20990581,360312400.0,0.2499968,0,0,0,0,1,1,1.0954649266570506e-09,2.913360168298481e-09,1.8513943984922105e-05,7,4,4
9246,678.6798168225505,560.2761,3.834649e-09,1,1,1,1,0,1,3.6637359812630166e-15,2.2259971643734389e-13,1.2859187017766338e-05,0,0,1
9247,125899656.58708003,245299000.0,0.2499674,0,0,0,0,1,1,2.9675851165311684e-08,5.498403343739966e-08,0.00013282412038873037,6,3,4
9248,98953879.55720246,85728740.0,0.2499527,0,0,0,0,1,1,1.1812513861572665e-09,7.116948853537923e-08,1.0687888790462754e-06,5,3,4
9249,1379543202.3222983,9425758000.0,0.2500524,0,0,0,0,1,1,2.785504493729718e-09,1.3309703894570646e-07,4.886893214695043e-05,11,6,5
9250,223693635200.03696,159956800000.0,0.2512203,0,0,0,0,1,1,3.817880006111144e-08,5.510664965540495e-08,0.0026596338419594577,17,9,5
9251,269019272.2139573,223239800.0,0.2500013,0,0,0,0,1,1,1.894995654190092e-08,8.281866368574227e-08,8.442006811189146e-05,7,4,5
9252,57196408.50691068,364170400.0,0.2500041,0,0,0,0,1,1,1.9333100120810798e-09,3.8162631943450265e-09,6.377922584510642e-07,7,4,4
9253,179.89561112941988,1225.634,2.165572e-09,1,1,1,1,0,1,1.970645868709653e-15,3.294586825575152e-14,1.1004628976130082e-06,0,0,1
9254,1573478.3548848124,758083.6,0.03209491,1,1,1,1,1,1,9.368893437540343e-11,1.5162638682273075e-09,7.583339360340382e-07,1,1,3
9255,1236.2396284713939,8298.16,1.134093e-07,1,1,1,1,1,1,1.5432100042289676e-14,3.4727776210274897e-13,1.4408234605411963e-08,1,1,2
9256,103637.60760428362,47960.47,0.0001275925,1,1,1,1,1,1,7.8503075263266e-13,5.019079081273926e-11,4.629755864505763e-08,1,1,3
9257,9134.222271490162,54991.28,4.795516e-06,1,1,1,1,1,1,5.384581669432009e-14,3.1090685581602884e-12,5.7777276820658585e-06,1,1,3
9258,153124734502.41333,122534300000.0,0.2507313,0,0,0,0,1,1,2.6428529324152273e-08,3.867146039937587e-08,0.0014949577307340847,17,9,5
9259,2638424380.939516,16511200000.0,0.2500434,0,0,0,0,1,1,3.387994329528965e-09,1.0866629540640105e-07,8.53678322380036e-05,12,6,5
9260,2456740052.339955,34431490000.0,0.2502506,0,0,0,0,1,1,8.826199771050369e-10,3.767953504763e-09,1.3914518647961671e-05,13,7,5
9261,912358090.8019627,482507600.0,0.2499952,0,0,0,0,1,1,7.405147635558952e-09,3.412583108007889e-08,1.009458860772935e-05,9,5,5
9262,1941.7548228580065,4808.54,2.966952e-08,1,1,1,1,1,1,2.6379892854715122e-14,6.419402834343197e-12,3.4238498784857384e-05,1,1,2
9263,11032.949734057867,78199.85,3.820993e-06,1,1,1,1,1,1,3.9113157157544265e-13,1.1397549570801857e-11,2.2188841086734357e-05,1,1,3
9264,11536.51652512981,69199.51,8.137044e-06,1,1,1,1,1,1,2.2426505097428162e-14,2.1320167853389194e-12,9.282943691513168e-09,1,1,3
9265,409235091.6331067,2740959000.0,0.2499762,0,0,0,0,1,1,1.3385887398520424e-09,1.1357019158442228e-08,4.542676012408986e-06,10,5,5
9266,96715.02464098041,105930.5,3.612483e-05,1,1,1,1,1,1,1.333377852574813e-12,5.643374656472133e-12,0.00032092639232683684,1,1,3
9267,74585909980.8586,80066060000.0,0.2500538,0,0,0,0,1,1,1.2675839809054872e-08,1.1540908633923676e-08,7.982505877280238e-05,15,8,5
9268,2044878872.5815744,2120537000.0,0.2500046,0,0,0,0,1,1,4.863663638499105e-09,1.4408692960987679e-08,6.712905514794087e-08,11,6,5
9269,8.289005510156176,45.1896,1.881826e-12,1,1,1,1,0,1,5.551115123125783e-17,2.6645352591003757e-15,3.690312526671846e-07,0,0,1
9270,81743730.69794482,64676380.0,0.24998,0,0,0,0,1,1,2.2556290169006843e-10,1.3189680125869074e-08,7.811454984507638e-05,6,3,4
9271,4468766585.765968,9028393000.0,0.2499256,0,0,0,0,1,1,9.68672919654523e-11,1.6910375710832426e-08,0.0003063153395905238,13,7,5
9272,35004501868.15419,23595580000.0,0.2499904,0,0,0,0,1,1,1.4914049883962832e-08,1.1103131614120798e-07,3.2556729858690403e-06,13,7,5
9273,76.74736219179204,48.75086,5.495084e-11,1,1,1,1,0,1,9.265308797478023e-16,2.6251708259521065e-15,1.9218363802681615e-06,0,0,1
9274,33325.078281566624,22054.12,7.792057e-06,1,1,1,1,1,1,1.726951914804431e-13,1.2519429937185578e-11,5.9190561464750324e-05,1,1,3
9275,37299243.8177397,92444680.0,0.2499299,0,0,0,0,1,1,5.962552655285172e-10,1.9177611225486768e-08,4.19223322803463e-07,5,3,4
9276,56.736012291375545,64.65193,3.141732e-12,1,1,1,1,0,1,2.220446049250313e-16,3.774758283725532e-15,6.471243263472815e-07,0,0,1
9277,2690.611231542513,6260.132,1.868683e-07,1,1,1,1,1,1,4.030109579389318e-14,1.1592948823135885e-12,2.6502966266050976e-08,1,1,2
9278,2684184423.1189194,16873150000.0,0.2501208,0,0,0,0,1,1,8.941159368447416e-09,1.879740807453345e-10,2.979585005569163e-05,12,6,5
9279,18341484.96880227,19001130.0,0.2430192,0,0,0,0,1,1,5.8350048903754725e-08,5.81721111281297e-08,1.9808858864323042e-07,3,2,4
9280,17028215.734470427,48312250.0,0.249167,0,0,0,0,1,1,2.0263379862939246e-10,3.926511371599162e-08,0.00021556399140021387,4,2,4
9281,3929148306.4539576,5563139000.0,0.249986,0,0,0,0,1,1,1.7592427514756537e-10,5.929454010566992e-07,0.00010754530993378753,12,6,5
9282,40.576300024735005,98.33043,4.424681e-11,1,1,1,1,0,1,3.3306690738754696e-16,1.8207657603852567e-14,2.395203280158853e-08,0,0,1
9283,1930667810.3644276,1612052000.0,0.2499945,0,0,0,0,1,1,5.972015437727407e-09,3.044909246963101e-08,4.822523868808215e-05,10,5,5
9284,6806473214.769477,6907611000.0,0.2499762,0,0,0,0,1,1,5.046556617038789e-09,7.085850184385123e-08,7.554103296192327e-05,12,6,5
9285,6324805226.346555,4907245000.0,0.2500326,0,0,0,0,1,1,1.3140251056298623e-09,7.61282920371054e-08,4.658145262236916e-05,11,6,5
9286,7072797473.901056,1534681000.0,0.2499973,0,0,0,0,1,1,4.634586373979287e-09,5.532944609597193e-08,7.85546043372224e-05,11,6,5
9287,32934.51404479867,23518.38,1.550826e-05,1,1,1,1,1,1,1.065098437382487e-12,1.3618824643391975e-11,1.5655332626543598e-08,1,1,3
9288,287444.9446915851,104897.2,0.000851393,1,1,1,1,1,1,9.389977690929292e-12,7.692163971554343e-11,5.450318440250631e-05,1,1,3
9289,870620896.3843992,1291652000.0,0.2499245,0,0,0,0,1,1,1.28254673548156e-08,2.0869083350305573e-08,9.678811506041995e-06,8,5,5
9290,16499675185.386663,10875630000.0,0.2500395,0,0,0,0,1,1,2.144694366545963e-09,3.2565196650402584e-09,8.471573523466391e-05,13,7,5
9291,2290.249813816844,1327.979,3.88994e-08,1,1,1,1,1,1,6.344865093766985e-14,1.4872731598056118e-12,1.2505888916851437e-08,1,1,2
9292,69313813.10770656,30505590.0,0.2494875,0,0,0,0,1,1,6.593974399837776e-08,6.499888238753471e-09,0.00029345569629984913,5,3,4
9293,317359.3271428095,325662.8,0.001101261,1,1,1,1,1,1,5.0091597536550125e-12,3.999808262378224e-10,2.888700845427028e-05,1,1,3
9294,107500.23317019477,782443.3,0.0009976198,1,1,1,1,1,1,4.058516271190538e-12,2.0351902124468944e-10,5.72094635238401e-05,1,1,3
9295,9050009863.395784,9357883000.0,0.2499722,0,0,0,0,1,1,2.1573473563130108e-09,1.9236877202288838e-08,8.792136968582831e-05,13,7,5
9296,251674.3092779799,843930.8,0.002367505,1,1,1,1,1,1,3.841149620598117e-12,1.5773271577756987e-11,1.7061947521490595e-08,1,1,3
9297,2422801.2725653993,1938020.0,0.07663284,1,1,1,1,1,1,7.719870317861696e-11,3.1121301084381295e-09,0.00011666176793561415,1,1,3
9298,7.882627879398941,34.35707,9.984487e-13,1,1,1,1,0,1,5.551115123125783e-16,1.9872992140790302e-14,3.7625122906170816e-08,0,0,1
9299,8535.028666115652,6515.464,4.632862e-07,1,1,1,1,1,1,3.1030733538273125e-14,4.588995849985622e-12,6.676997904420112e-05,1,1,3
9300,608.040304700587,745.0917,6.950546e-10,1,1,1,1,0,1,9.992007221626409e-16,6.318279233141766e-13,1.88348577845332e-08,0,0,1
9301,583.811013484263,1274.28,6.241066e-10,1,1,1,1,0,1,5.329070518200751e-15,1.648126080056045e-13,3.9185801239960405e-06,0,0,1
9302,221275042.10452503,970235300.0,0.2500005,0,0,0,0,1,1,1.0195594368767047e-09,1.6652710488340716e-08,2.466259252098535e-06,8,4,5
9303,3164.946836797805,2264.358,1.225017e-07,1,1,1,1,1,1,3.300507722211062e-14,4.311270196266354e-12,3.798539827408638e-05,1,1,3
9304,6847570650.347444,21072420000.0,0.2498492,0,0,0,0,1,1,2.1456645349360315e-09,3.1529415078779266e-08,7.604316784926013e-05,13,7,5
9305,43.60164622407528,44.89953,5.009555e-12,1,1,1,1,0,1,1.6653345369377348e-16,5.040412531798211e-14,6.484573100706825e-09,0,0,1
9306,1938924.1406548661,1084118.0,0.01700575,1,1,1,1,1,1,2.4619195571062846e-14,1.6058973595356463e-10,0.00022191351581482555,1,1,3
9307,55302.260812941764,492214.9,0.0002994392,1,1,1,1,1,1,4.446443213623752e-13,3.304434503803577e-11,7.581401617606787e-09,1,1,3
9308,14758438.542434871,10266630.0,0.2054562,0,0,0,0,1,1,9.70883929918287e-08,9.653805921328029e-08,1.8141689739348266e-07,2,1,3
9309,14122459.368556892,8300966.0,0.1406511,1,1,0,1,1,1,1.245752937473199e-07,1.2721364617274133e-07,5.5751713299634353e-05,1,1,3
9310,854.7809647135914,1092.293,4.635561e-09,1,1,1,1,0,1,2.2870594307278225e-14,1.2286838213526607e-12,1.5709107299755054e-05,0,0,1
9311,7767560.645202316,5974519.0,0.3242933,0,0,0,0,1,1,1.0360330773167296e-07,9.846668428036147e-08,0.00015833494755040188,1,1,2
9312,673341467.3634384,1107766000.0,0.2499898,0,0,0,0,1,1,3.917888125037905e-09,1.958997375428595e-08,7.451555395499021e-06,9,5,5
9313,1829710.580035847,1307404.0,0.04474966,1,1,1,1,1,1,3.247284918488445e-11,8.197683339174002e-10,6.761339351382627e-09,1,1,3
9314,12953.241904090864,16001.5,1.456515e-06,1,1,1,1,1,1,3.7536640462576543e-13,1.1820544543184042e-12,1.4432588568702442e-08,1,1,3
9315,101060.44811177935,58650.01,1.782758e-05,1,1,1,1,1,1,6.20281603858075e-13,1.2047585151719886e-12,6.216258908203764e-05,1,1,3
9316,1838483535.3888729,8456567000.0,0.2500222,0,0,0,0,1,1,2.296775436505527e-09,6.358302884201805e-09,0.0001978556638538853,11,6,5
9317,888823219087.2417,640435800000.0,0.2450221,0,0,0,0,1,1,1.49673009551073e-07,1.46833623749506e-07,3.124544443644438e-05,19,10,5
9318,78003367.02159177,221737900.0,0.2499964,0,0,0,0,1,1,1.743398259090867e-09,5.691179583156014e-09,3.2804071544101365e-05,6,4,4
9319,248816385.74416158,199265500.0,0.2499985,0,0,0,0,1,1,5.050983378488375e-10,7.28628947474994e-09,8.088391617793373e-05,7,4,5
9320,29.73173425147521,12.53624,1.306549e-12,1,1,1,1,0,1,5.141884331238504e-16,1.825368937589669e-14,3.954126018940703e-09,0,0,1
9321,633715873.2224857,422281800.0,0.2499969,0,0,0,0,1,1,4.823559182054589e-09,2.814840386056213e-09,0.00019896490146389291,9,5,5
9322,352.67404269715706,4924.56,1.848677e-08,1,1,1,1,0,1,2.942091015256665e-15,2.437494650564531e-13,1.27316704401359e-08,0,0,1
9323,345602293.62328434,353850800.0,0.2500013,0,0,0,0,1,1,3.6081119758613056e-09,7.696544512825199e-09,0.00034932617127991783,8,4,5
9324,263.78769287133946,148.3593,5.138223e-10,1,1,1,1,0,1,1.5768624067007225e-16,1.540594571346606e-13,7.495062070101033e-06,0,0,1
9325,425210823.23875743,598486500.0,0.2499994,0,0,0,0,1,1,1.6342900921451076e-09,3.326639574918744e-09,0.0002118942676404001,9,5,5
9326,25291.795946618062,18059.58,5.029454e-06,1,1,1,1,1,1,1.6564527527407336e-13,2.2814417022232192e-11,8.740186398203953e-05,1,1,3
9327,188.9372019488541,97.36788,2.484363e-10,1,1,1,1,0,1,1.8291331745093538e-15,4.389919618822449e-14,4.2548509231840896e-06,0,0,1
9328,51.46489695595508,90.31231,6.830276e-11,1,1,1,1,0,1,6.638486762026197e-16,4.6137482996082073e-14,1.1291935618922772e-06,0,0,1
9329,1673752.3360252958,1753755.0,0.03370752,1,1,1,1,1,1,4.352274096675046e-11,1.1069108962757923e-09,0.00013365117470953702,1,1,3
9330,26200.6755105456,53578.62,5.799784e-06,1,1,1,1,1,1,3.0664359940146824e-13,6.544764730165298e-13,7.884328357821158e-05,1,1,3
9331,1113123156.9085958,1191530000.0,0.2499962,0,0,0,0,1,1,1.374470537385264e-09,1.0443418114736147e-06,3.1185208243522666e-05,9,5,5
9332,31112091842.81834,62847080000.0,0.2498682,0,0,0,0,1,1,5.6448622443028285e-09,6.942514008123624e-09,2.9526774842580927e-05,15,8,5
9333,26.622767372635263,46.87253,5.146571e-12,1,1,1,1,0,1,3.3306690738754696e-16,2.5091040356528538e-14,1.1619284712161004e-07,0,0,1
9334,253283.05264527156,1036838.0,0.001642439,1,1,1,1,1,1,4.375000361989123e-12,1.662241455591129e-10,0.00014589213923010824,1,1,3
9335,66781685852.61964,48056330000.0,0.2504529,0,0,0,0,1,1,1.1605186116859832e-08,1.543749242266351e-08,0.00017491283395639287,16,8,5
9336,3117.9759632338487,2878.084,1.368871e-07,1,1,1,1,1,1,2.506895709258657e-14,5.548595836492495e-13,6.261087624008696e-05,1,1,3
9337,2363303.811662301,1478923.0,0.08524685,1,1,1,1,1,1,1.4606409886337914e-11,1.0528299769876678e-10,4.8886269350607876e-08,2,1,3
9338,386613651.56584203,3644611000.0,0.2500233,0,0,0,0,1,1,1.0087863877572545e-09,1.7202594460030696e-08,4.293404699762249e-06,9,5,5
9339,15804046.05745277,78160910.0,0.2422351,0,0,0,0,1,1,5.295470684174575e-08,6.219287485009772e-08,6.532897019440043e-05,3,2,3
9340,118.73617466350085,198.4574,2.547586e-10,1,1,1,1,0,1,2.6645352591003757e-15,2.3314683517128287e-13,3.478331255468703e-06,0,0,1
9341,4281166772.3807425,1940351000.0,0.2499826,0,0,0,0,1,1,4.641823523059933e-08,1.8012725346538747e-08,4.7479869135381575e-05,11,6,5
9342,106507600475.04057,82713670000.0,0.2492773,0,0,0,0,1,1,1.8488002661953757e-08,1.2277940891962463e-08,6.136598349779951e-05,16,8,5
9343,850.1613485238587,738.8139,6.976519e-09,1,1,1,1,0,1,1.887379141862766e-15,2.8488322811881517e-13,4.050839663705119e-10,0,0,1
9344,582.9536486835825,509.6192,3.299958e-09,1,1,1,1,0,1,0.0,9.936496070395151e-14,1.0123304083897722e-08,0,0,1
9345,23805826.51885072,18814800.0,0.2487716,0,0,0,0,1,1,3.47178079735522e-08,5.446766631465022e-08,5.7316791318060494e-05,4,2,4
9346,41309530894.93459,67897580000.0,0.2499464,0,0,0,0,1,1,5.073974240765722e-09,3.935475301197755e-08,4.4050665248818177e-07,15,8,5
9347,16372.300896101673,11978.39,2.521638e-06,1,1,1,1,1,1,2.445398794916871e-13,1.4034254664567912e-11,0.0001153616561327003,1,1,3
9348,65665.64860369623,301203.2,0.0002828577,1,1,1,1,1,1,6.444002520132454e-13,2.0345889058744414e-10,1.8776828772659317e-08,1,1,3
9349,343228562.4347471,190578300.0,0.2500027,0,0,0,0,1,1,6.205856129229786e-09,8.84376732209161e-09,0.00023202448037488288,8,4,5
9350,1695.4638670962552,939.1212,4.411157e-08,1,1,1,1,1,1,2.501886308386277e-14,1.2528949803911704e-12,5.812008089189583e-05,1,1,3
9351,714892229377.1617,440637300000.0,0.2474085,0,0,0,0,1,1,1.2085284202497608e-07,1.263035544600083e-07,5.575748285602426e-05,19,10,5
9352,52735562.95814272,129051500.0,0.2498408,0,0,0,0,1,1,2.9123008227216474e-08,1.691004547499375e-08,0.00015826652021522225,4,3,4
9353,6947563.395958471,6196625.0,7.32616,0,0,0,0,1,1,3.88072352031088e-11,1.0923111581906397e-09,6.287871825547131e-05,4,2,3
9354,248.41363871442954,2763.292,7.535602e-09,1,1,1,1,0,1,1.1102230246251565e-15,3.0031532816110484e-14,1.5729527264585208e-06,0,0,1
9355,56585830.34784174,121946600.0,0.2499851,0,0,0,0,1,1,9.671926148868693e-09,3.1157486535260404e-08,9.1153305484315e-05,6,3,4
9356,4201680.37294751,16548350.0,0.1701074,0,0,0,0,1,1,5.758726828730687e-13,2.9543936741482923e-10,4.7235648864552005e-08,2,1,4
9357,11348755.995596532,6098454.0,0.2126596,0,0,0,0,1,1,6.993798659063878e-08,8.622878070489188e-08,1.9516668861259253e-05,2,1,3
9358,35.7871371482383,16.21245,6.076606e-12,1,1,1,1,0,1,1.1102230246251565e-16,2.353672812205332e-14,3.484796007313662e-09,0,0,1
9359,67647425352.32209,58504060000.0,0.2498025,0,0,0,0,1,1,1.0370706959861309e-08,3.318817110020689e-08,0.00014835518158906602,15,8,5
9360,9.060137044172512,20.36758,4.665658e-13,1,1,1,1,0,1,0.0,4.718447854656915e-15,1.5941237513361628e-07,0,0,1
9361,197541.54158360555,141378.8,9.082841e-05,1,1,1,1,1,1,3.613672928068436e-12,2.1653941873791565e-10,3.7854382256523225e-08,1,1,3
9362,607638.9108515555,6737577.0,0.05140802,1,1,1,1,1,1,9.618139618083887e-13,3.5092989625340465e-10,0.0001826281660730067,2,1,3
9363,43635.55560442847,14493.21,1.086253e-05,1,1,1,1,1,1,2.449184673290993e-13,1.6913438104634078e-10,0.00018839965771193815,1,1,3
9364,44163.57241469902,35404.21,2.788449e-05,1,1,1,1,1,1,1.1045504855412121e-12,4.9046457000320556e-11,0.00010115180970982837,1,1,3
9365,17495.925803893817,26919.96,1.958784e-06,1,1,1,1,1,1,7.804216105028927e-14,2.364263503723891e-11,6.542986706386495e-09,1,1,3
9366,12720257569.905903,6126045000.0,0.2499771,0,0,0,0,1,1,4.0484797740517065e-09,1.3090056800336912e-08,3.645200970807344e-05,13,7,5
9367,414.95150128733394,380.2189,1.63436e-09,1,1,1,1,0,1,1.27675647831893e-15,2.0594637106796654e-13,5.053166123647479e-06,0,0,1
9368,97680700270.77289,92313220000.0,0.2496046,0,0,0,0,1,1,1.6314709805342886e-08,4.272187537068817e-08,6.25516322645403e-05,16,8,5
9369,231822059512.74905,390228200000.0,0.2476068,0,0,0,0,1,1,3.908631251992034e-08,2.6429225918889188e-08,5.0011633967450564e-05,17,9,5
9370,61777562713.82601,197445000000.0,0.2518019,0,0,0,0,1,1,1.043298958336436e-08,1.1654099463243028e-08,6.341027986200842e-05,16,8,5
9371,3454487688.476566,1634628000.0,0.2499999,0,0,0,0,1,1,3.611547727544462e-10,2.9079959062983107e-07,3.783374558885555e-05,10,5,5
9372,83220.16664734969,113595.7,6.702024e-05,1,1,1,1,1,1,5.562597591015432e-13,5.3781681131220134e-11,5.100059627597979e-05,1,1,3
9373,3452038.133884033,18414150.0,11.39272,0,0,0,0,1,1,9.314743421029448e-12,1.705071084323606e-09,2.390810663404745,5,3,3
9374,732718108091.8832,510325100000.0,0.2540751,0,0,0,0,1,1,1.2492970210075346e-07,1.2597262730300985e-07,4.054593354161454e-06,19,10,5
9375,3976075403.4961324,15192850000.0,0.2501501,0,0,0,0,1,1,1.2573911911673008e-09,1.497187029908531e-08,4.232656458869055e-05,12,6,5
9376,7005.174334068612,8311.898,2.796759e-07,1,1,1,1,1,1,5.484501741648273e-14,3.779809798487577e-12,5.338021243489477e-05,1,1,3
9377,1255569.9616793878,995057.5,0.01548405,1,1,1,1,1,1,3.727046972379794e-11,1.206243322115846e-10,0.00024340561212237428,1,1,3
9378,3074453.733738489,3065917.0,0.06852542,1,1,1,1,1,1,6.810474406648837e-11,4.0411174406784767e-10,5.2158331847684813e-05,2,1,3
9379,954714484511.3751,638278200000.0,0.253581,0,0,0,0,1,1,1.6256781815161244e-07,1.5734908870552854e-07,5.495984992239258e-05,19,10,5
9380,5409283181.986514,8484884000.0,0.2500291,0,0,0,0,1,1,7.591193229572468e-10,5.7892102889312014e-08,6.588581614042077e-05,12,6,5
9381,5513.600773176937,4629.224,2.645359e-07,1,1,1,1,1,1,2.34035013590983e-13,4.594880032016135e-12,2.247313857228761e-08,1,1,3
