idx,kappa,gamma,alpha,cert,cert_d,cert_gen,compliant,moved,moved_G3,e_G3,e_G4,e_G5,kn,kh,kmax
7457,208091.79866062582,110276.7,0.2505247,0,0,0,0,1,1,3.7748951713504633e-06,3.7747966710411575e-06,3.705212581289031e-05,12,6,5
7458,21.852232859006783,18.42099,0.2331462,0,0,0,0,1,1,0.05205581447171187,0.05205581447171315,0.05205588820415019,5,3,6
7459,2842.778959664744,13512.35,0.4149633,0,0,0,0,1,1,9.29256671611256e-14,2.292166456641098e-12,2.643153429171541e-05,13,6,5
7460,4367102290.179439,42290670000.0,0.2904638,0,0,0,0,1,1,8.400116103812749e-07,8.399898380195836e-07,0.0006095449747486326,23,12,6
7461,14.011512142489382,14.79562,0.02477489,1,1,1,1,1,1,0.0,4.163336342344337e-16,1.0418151313862367e-07,3,2,5
7462,6538.825320052865,4544.116,0.2448902,0,0,0,0,1,1,0.0002180495318064236,0.0002180495253816152,0.0001389962041088882,12,6,6
7463,105703.87602932764,137995.3,0.2297028,0,0,0,0,1,1,6.247380390789203e-11,7.485234654325268e-11,8.184173381731163e-05,16,9,6
7464,1419189.245435716,4134583.0,0.2533601,0,0,0,0,1,1,3.9235106588848117e-07,3.927603474518569e-07,0.00011000961358855026,15,8,5
7465,169492418.8389309,88664040.0,0.2443243,0,0,0,0,1,1,1.948271050175336e-07,1.9591190752319737e-07,0.00011430512230186845,19,10,6
7466,231770.62438592265,1435570.0,0.1875404,0,0,0,0,1,1,2.560778794569174e-08,2.550165079107103e-08,4.3434728454139204e-05,18,9,6
7467,36951828.65481841,124405000.0,0.2067483,0,0,0,0,1,1,3.151643347409916e-07,3.1492780827591105e-07,0.0001635024774504501,20,10,6
7468,2036153.172985786,25767360.0,2.603073,0,0,0,0,1,1,1.3084696477705382e-06,1.3084679472141758e-06,0.00010330928878066192,23,12,6
7469,53994.56534633861,344835.9,0.2649585,0,0,0,0,1,1,1.2715969815599415e-08,1.2841989868821368e-08,3.0717382806570694e-05,17,9,6
7470,10894919.314203884,16986010.0,0.2388776,0,0,0,0,1,1,7.176552413815129e-08,7.326155087491762e-08,0.00011070704789130845,18,9,5
7471,2225898.5825574095,7060990.0,0.249184,0,0,0,0,1,1,9.967756620099522e-10,3.732079090212892e-10,0.00014393336839835236,16,8,5
7472,16755.863788948416,12074.37,0.2431316,0,0,0,0,1,1,4.608261378781007e-05,4.608260986160228e-05,8.770368197645127e-05,13,7,6
7473,15778032.011766061,17945660.0,0.2625131,0,0,0,0,1,1,2.32942714228912e-07,2.3277122662701544e-07,0.0001285185389846566,19,10,5
7474,126718961663.06729,70476790000.0,0.2504337,0,0,0,0,1,1,1.3901524176240798e-07,1.3123946285276133e-07,3.659744377682017e-05,18,10,5
7475,11240.795087155342,4700.8,0.249993,0,0,0,0,1,1,2.8477220581635265e-14,9.820144697414435e-12,0.00017156755934122359,10,5,5
7476,176216.80823943263,127009.9,0.2471505,0,0,0,0,1,1,2.9128921497090232e-12,5.455580431856788e-11,0.0001282977206337188,12,6,5
7477,973853815.3727589,4214169000.0,0.1989711,0,0,0,0,1,1,4.6679441911834374e-07,4.6689966659574367e-07,2.646309550968784e-05,21,11,6
7478,105521636.58134983,84420660.0,0.2525993,0,0,0,0,1,1,6.35291802071972e-08,6.123930295288334e-08,2.1558838672591907e-05,18,9,5
7479,174129569.22022074,237000800.0,0.2515727,0,0,0,0,1,1,5.265224983785899e-08,6.00276731099747e-08,8.37800416423895e-05,18,9,5
7480,10.926266793670695,115.3135,1.326663,0,0,0,0,1,1,0.006574849046059039,0.006574849046057818,0.006574905921739094,7,4,5
7481,141.53654169775393,197.5033,0.2013858,0,0,0,0,1,1,2.886579864025407e-15,6.006306563222097e-14,2.7149973217399648e-06,8,5,6
7482,24792395808.763317,81031160000.0,0.2193967,0,0,0,0,1,1,1.789534458396247e-07,1.7883424840992035e-07,0.00010961826816358045,20,10,5
7483,1863936.4792817445,2431473.0,0.260057,0,0,0,0,1,1,7.804478155959416e-07,7.806851328728825e-07,5.770586019993029e-05,20,10,6
7484,38000076.62752309,78847910.0,0.249215,0,0,0,0,1,1,3.524593807924248e-07,3.528790135653992e-07,0.00014251685747401766,21,11,6
7485,20153.247548681047,65512.37,0.2436945,0,0,0,0,1,1,2.7870906799953854e-05,2.787089532363396e-05,2.7231661596127665e-05,12,6,5
7486,7673.534905177303,4041.44,0.2483849,0,0,0,0,1,1,0.0001904975398318713,0.0001904975482443324,0.0002887013845224472,7,4,5
7487,2904988002.106336,2218605000.0,0.2384219,0,0,0,0,1,1,3.1429024895367047e-07,3.1369816529959637e-07,0.0005389438739639849,20,11,6
7488,1086991386.8730373,1040272000.0,0.2558366,0,0,0,0,1,1,3.0081472546239496e-07,3.0102278758548096e-07,4.488286539716668e-05,20,11,5
7489,404595706.3304552,386719600.0,0.2494767,0,0,0,0,1,1,3.073846538415026e-08,3.0926189720226205e-08,4.240613625283718e-05,17,9,5
7490,179838.20550009122,384726.6,0.3029169,0,0,0,0,1,1,9.954697222092079e-08,9.968645409141885e-08,0.0002930411111036202,18,9,6
7491,3246180421.246241,2432240000.0,0.2494154,0,0,0,0,1,1,1.698700080763277e-08,2.433759839242505e-08,7.795607445450793e-05,16,8,5
7492,198851.725146975,1142882.0,0.8584384,0,0,0,0,1,1,1.3446629959501522e-07,1.3446214899848208e-07,3.84280560181971e-05,19,10,5
7493,3866102.3132509254,3972026.0,0.2488088,0,0,0,0,1,1,2.544098982038001e-07,2.5290934829724776e-07,3.659104477876651e-05,15,8,5
7494,86589382959.637,75203360000.0,0.2677091,0,0,0,0,1,1,6.813490083078839e-07,6.811221648389748e-07,1.2223941944238544e-05,21,11,6
7495,6596.416353285023,73066.35,1.55912,0,0,0,0,1,1,1.3685557423148698e-05,1.3685556932152565e-05,1.5156458781362403e-06,17,9,5
7496,2061146.4493954824,20052200.0,0.2158394,0,0,0,0,1,1,7.312046301777286e-08,7.285219083552619e-08,1.189605826723561e-05,19,10,5
7497,12899794.99577582,6374426.0,0.2514627,0,0,0,0,1,1,1.7512329599284595e-07,1.7440694409286127e-07,0.0001253367560400129,18,9,5
7498,65.20984011370089,81.5213,0.2067667,0,0,0,0,1,1,8.881784197001252e-16,2.886579864025407e-15,7.055182720261399e-07,4,2,5
7499,41044.66347837681,47342.81,0.2491689,0,0,0,0,1,1,0.00011064783645653442,0.00011064776365421469,0.00022761116932612513,10,5,5
7500,405352201.49025995,215043200.0,0.6250898,0,0,0,0,1,1,7.35876309622638e-07,7.364507196071573e-07,1.0824324076636657e-05,21,11,6
7501,191.87660169562375,318.9651,0.2610641,0,0,0,0,1,1,0.003379169986440389,0.003379169986598596,0.0033807082554495604,9,5,6
7502,417967209.7959979,172627200.0,0.2490976,0,0,0,0,1,1,1.3130247899165177e-08,3.4587223298409435e-08,3.3137178550615073e-05,15,10,5
7503,3672.1247372116713,49767.95,0.210093,0,0,0,0,1,1,2.3824249435921985e-05,2.3824263454041983e-05,6.790089434671742e-05,15,8,6
7504,29778710.76338002,24946150.0,4.356549,0,0,0,0,1,1,1.0819302101239985e-06,1.0822594573925824e-06,3.803769596811459e-05,22,11,6
7505,1276088.405265431,831795.7,0.2362234,0,0,0,0,1,1,3.43484586767133e-07,3.4349569763176025e-07,0.00010115123242582921,19,10,6
7506,868.9340661465162,932.7709,0.4462173,0,0,0,0,1,1,0.0011243030298746515,0.001124303029513718,0.00112069101558665,12,6,6
7507,25656.391591579617,136364.7,0.7357798,0,0,0,0,1,1,8.074846549188663e-06,8.074851870043531e-06,2.1465101340156778e-05,18,9,6
7508,1280637.312461892,797448.6,1.024174,0,0,0,0,1,1,0.00013604807683414988,0.0001360483293905146,0.007092647862689039,5,4,5
7509,3856868.3465808486,45886640.0,0.2574756,0,0,0,0,1,1,4.431363498369478e-08,4.364314148963544e-08,1.580897947756066e-05,18,9,5
7510,46440767.082357824,27237690.0,0.2503324,0,0,0,0,1,1,5.3306086035778515e-08,4.543709665885461e-08,0.00022386291880088105,17,9,5
7511,44144073.466687106,12625840.0,0.2451957,0,0,0,0,1,1,5.949309425375873e-07,5.960097760462161e-07,0.0003945451760919698,20,10,6
7512,1448002.748279574,917240.6,0.2494294,0,0,0,0,1,1,4.71086275029127e-07,4.731793458691254e-07,0.0001337070878369172,14,7,5
7513,558170.5224798537,6838558.0,1.502452,0,0,0,0,1,1,1.7993903342894413e-06,1.799394375889829e-06,1.0052228243295769e-05,22,11,5
7514,1550.4719481665932,1902.429,0.2430255,0,0,0,0,1,1,0.0006622283953607283,0.0006622283959009395,0.0006205079491348114,9,5,5
7515,3.4737995206074226,2.504178,0.05914996,1,1,1,1,1,1,1.1102230246251565e-16,1.5543122344752192e-15,6.533911411921167e-09,4,2,6
7516,7615996.575876736,2717641.0,0.2659953,0,0,0,0,1,1,8.087312892182127e-07,8.08676517199163e-07,0.0002585515585123769,21,10,6
7517,33.1022660313722,20.18849,0.05081963,1,1,1,1,1,1,4.440892098500626e-16,1.8096635301390052e-14,5.080674089219528e-07,3,2,5
7518,258747447.07901654,212606500.0,0.2361077,0,0,0,0,1,1,4.826294813755481e-07,4.831769489653521e-07,0.000108125540346214,21,11,6
7519,12120347.594431717,7735702.0,0.2448802,0,0,0,0,1,1,1.5723400560385258e-07,1.5802688332625855e-07,5.650781794724552e-05,19,10,6
7520,64888493.142730474,119251500.0,0.2532892,0,0,0,0,1,1,4.329146574555409e-08,3.217794997123491e-08,0.00016188952023632464,16,8,5
7521,8248260.619966012,7752103.0,0.2480407,0,0,0,0,1,1,3.016742028405517e-08,2.816923760917689e-08,7.179596438433578e-05,18,9,5
7522,8455674294.044214,29538320000.0,0.4058345,0,0,0,0,1,1,1.1738216883494523e-06,1.1737375961162755e-06,5.383896104549368e-05,24,12,6
7523,4282.812571218648,10272.54,0.2450227,0,0,0,0,1,1,6.084022174945858e-14,5.016709270222464e-12,7.417792924424571e-05,9,5,5
7524,21638662521.37426,22353730000.0,0.2549244,0,0,0,0,1,1,1.9321223210244654e-07,1.9218227342854277e-07,2.132274402533163e-05,20,10,5
7525,16648238.05005873,25456490.0,0.906429,0,0,0,0,1,1,1.6145368012532302e-06,1.614598298615988e-06,6.446301228191231e-05,23,12,6
7526,4.672889434859068,4.908473,0.08575218,1,1,0,1,1,1,5.551115123125783e-17,1.1657341758564144e-15,5.212851816871478e-10,3,2,6
7527,224.02053191541071,154.2705,0.2127953,0,0,0,0,1,1,9.644436247448398e-15,5.321068274454289e-15,2.3452353859751026e-06,5,3,5
7528,9971.001091303553,18284.46,0.3172523,0,0,0,0,1,1,1.0660084272447983e-13,7.76481287795921e-12,0.0013885314365617248,7,4,5
7529,1326.0779899301717,7738.302,0.2455936,0,0,0,0,1,1,0.00032704700589547553,0.00032704700473118464,0.0003136893848187938,8,4,5
7530,11019.784306440977,5419.046,0.2646061,0,0,0,0,1,1,8.623160710465627e-05,8.623162763535267e-05,5.0672378301649574e-05,14,7,6
7531,13881721528.28611,121914400000.0,0.2570119,0,0,0,0,1,1,1.6359186782999302e-08,1.58504485092692e-08,4.534314320903121e-06,18,9,5
7532,27.871550174386257,127.7026,0.2247385,0,0,0,0,1,1,6.661338147750939e-16,2.3314683517128287e-15,1.6545982827187444e-06,3,2,6
7533,46592606553.08049,71785700000.0,0.2419472,0,0,0,0,1,1,1.063484733609954e-08,7.042333494133857e-08,0.010641281072077513,14,8,5
7534,15700242.303222328,14949270.0,0.2517749,0,0,0,0,1,1,1.4678347304286632e-07,1.4591108132844255e-07,4.424705701500109e-06,18,9,5
7535,20745.822837175703,10549.24,0.2350005,0,0,0,0,1,1,4.680999152606116e-13,2.2093510584633484e-11,0.00013498840424151011,14,7,6
7536,1300420566.9170928,1904132000.0,0.2273269,0,0,0,0,1,1,6.064054510492992e-07,6.076103823415855e-07,0.00012809989637148738,21,11,6
7537,283944279.4508863,2545332000.0,1.569591,0,0,0,0,1,1,1.8827159378731473e-06,1.8826943651295558e-06,8.417396874016436e-06,24,13,5
7538,13040.563278027508,4171.062,0.2479874,0,0,0,0,1,1,1.4022116801015727e-13,2.783751007484625e-11,0.0001293823469217248,12,6,6
7539,194674837.6483732,311348400.0,0.233924,0,0,0,0,1,1,2.062278814494587e-07,2.0481649478979262e-07,0.0011900202501092748,20,10,5
7540,547556.2043721576,395501.9,0.2493762,0,0,0,0,1,1,1.231625425580441e-06,1.2318755037394326e-06,0.00010864980963851867,14,7,5
7541,55338.86533121521,66179.38,0.2521089,0,0,0,0,1,1,1.6858455520019078e-05,1.6858483695952886e-05,1.674320963637732e-05,14,7,5
7542,159.8245810875566,284.5961,0.1885387,0,0,0,0,1,1,1.3322676295501878e-15,2.1183055309847987e-13,1.7578921780447843e-06,8,5,6
7543,3082637003.3360896,1311136000.0,0.24961,0,0,0,0,1,1,1.5623648516227103e-08,2.859854021545112e-08,1.6249895537763964e-05,16,8,5
7544,1945956.2714471018,1465806.0,0.243336,0,0,0,0,1,1,4.4947748286056255e-07,4.49986500324473e-07,9.389679786903328e-05,18,9,6
7545,8893897.7797712,39967610.0,0.2233704,0,0,0,0,1,1,1.2180499764369301e-07,1.216671359216548e-07,6.070208040842573e-05,19,10,5
7546,1227849538.038296,11138580000.0,0.2732426,0,0,0,0,1,1,1.68564878855193e-06,1.6857411930804034e-06,0.0001911964272165445,24,12,6
7547,12850979.017644402,47799790.0,0.346415,0,0,0,0,1,1,6.505899844966301e-07,6.507139335143464e-07,6.45236146700201e-05,21,11,6
7548,207.36543916143094,1187.306,0.2552584,0,0,0,0,1,1,9.159339953157541e-16,1.8596235662471372e-14,2.84134493760968e-06,8,4,5
7549,3716.538272897355,25981.37,0.2973119,0,0,0,0,1,1,4.300305121374137e-05,4.300304862009385e-05,5.871339469215586e-05,12,6,5
7550,1330.3412919357186,1240.753,0.08522881,1,1,0,1,1,1,0.002603082605023595,0.002603082606387213,0.002591010637900109,4,2,5
7551,5975.08962319896,4578.072,0.2883415,0,0,0,0,1,1,9.995661532451151e-05,9.995662536886417e-05,0.00010745523157966672,14,7,6
7552,13564609931.027258,127612600000.0,1.553765,0,0,0,0,1,1,2.180802214590827e-06,2.180793952533122e-06,1.529673875566573e-05,25,13,5
7553,53.01254977323939,53.2347,0.1253747,1,1,0,1,1,1,2.7755575615628914e-16,2.4424906541753444e-15,1.374954796684591e-07,4,2,5
7554,1626.198830547141,8023.845,0.2728514,0,0,0,0,1,1,0.00015051473838650908,0.0001505147379122218,0.00015612301303963294,10,5,5
7555,2779755.077135125,4062570.0,0.2496753,0,0,0,0,1,1,3.150896210613041e-11,1.9859514033271353e-10,5.380096400586787e-05,15,8,5
7556,83816595939.34492,70308380000.0,0.2492788,0,0,0,0,1,1,2.2866331861335705e-08,2.6804564336360156e-08,0.0001819811914828063,16,9,5
7557,15495213589.42906,12382660000.0,0.249126,0,0,0,0,1,1,3.191108265311282e-08,3.848444931625644e-08,5.4776638876869484e-05,17,9,5
7558,16471.767418816264,8647.758,0.2516226,0,0,0,0,1,1,6.162444865450166e-13,9.321138033626623e-12,6.190949786066327e-05,11,6,5
7559,253640751.05230075,126567000.0,0.2597968,0,0,0,0,1,1,2.513155317513412e-07,2.5085669264459e-07,0.00016929710425829002,19,10,6
7560,19374.1606768849,360827.6,0.1914253,0,0,0,0,1,1,5.639932965095795e-14,1.888822431794779e-12,1.1754133180441606e-05,15,8,5
7561,3318668140209.2217,2799287000000.0,0.2774356,0,0,0,0,1,1,8.44432297879291e-07,8.445953736882051e-07,6.99733184715134e-06,22,11,6
7562,72.91006580315434,62.03151,0.1176428,1,1,0,1,1,1,8.881784197001252e-16,5.6565863104651726e-14,7.774493490653178e-07,4,2,5
7563,232955533290.3717,1361090000000.0,0.231976,0,0,0,0,1,1,9.954002394563233e-08,9.946257900628197e-08,4.642673340565784e-05,20,10,5
7564,7333484192.567775,24336310000.0,0.2550245,0,0,0,0,1,1,3.106044066392144e-08,3.491861749749248e-08,3.281566784746337e-05,18,10,5
7565,5127.342852413825,63833.63,0.5054904,0,0,0,0,1,1,2.9753977059954195e-14,4.5111692159593986e-12,2.5094028796135426e-05,15,7,5
7566,274693686.0862677,145122400.0,0.2540578,0,0,0,0,1,1,2.3275658739616073e-07,2.346700303839159e-07,0.00011917524835862541,19,10,6
7567,4228323848.096577,45210010000.0,0.238245,0,0,0,0,1,1,2.580928998296983e-08,2.5803691128256645e-08,1.846348648243401e-05,19,10,5
7568,528282261.1388924,567746100.0,0.2821782,0,0,0,0,1,1,1.9782935881714774e-06,1.9738018780499596e-06,0.005701454569650353,21,11,6
7569,8572879405.017683,20237910000.0,0.2305132,0,0,0,0,1,1,2.0027103486697229e-07,2.0018748067562875e-07,0.00010644305809112686,20,11,5
7570,299.49680446338306,206.2929,0.2417857,0,0,0,0,1,1,4.046893940999312e-15,2.179740805462388e-13,4.7336338045246676e-06,8,4,6
7571,1182.5111183634342,1412.77,0.2225241,0,0,0,0,1,1,2.475797344914099e-14,7.592260153899133e-13,1.2938121661421054e-05,9,5,6
7572,67115339084.381065,27222590000.0,0.2570318,0,0,0,0,1,1,1.3668534626365414e-06,1.366645184908144e-06,0.001298375916386596,22,11,6
7573,42.560227634119734,78.0083,0.3553279,0,0,0,0,1,1,0.01245043712801358,0.012450437128004366,0.012450316052596444,7,3,6
7574,7817053.220975747,3927575.0,0.2435362,0,0,0,0,1,1,2.9399398517485026e-07,2.9376703825561127e-07,2.633948694550893e-05,20,10,6
7575,45645.84575813123,135473.7,0.3766188,0,0,0,0,1,1,1.9359625409776093e-05,1.9359559064846543e-05,6.506351638291274e-05,14,7,6
7576,164168674.58537924,62128760.0,0.2503895,0,0,0,0,1,1,7.106819754909566e-08,7.445445782128246e-08,0.0002539197287020345,17,9,5
7577,105592.18435047667,211719.6,0.270242,0,0,0,0,1,1,3.993755215425665e-09,3.978778861934984e-09,0.00014031381344881133,17,9,6
7578,11429.445166046089,6737.759,0.276542,0,0,0,0,1,1,9.202172165324703e-14,2.1688953708687336e-12,0.00066152130842023,15,8,6
7579,4205.686985683824,13551.13,0.23276,0,0,0,0,1,1,0.00026748033286250195,0.00026748033386314596,0.00023083073990881608,9,5,5
7580,14277.314726908191,17580.04,0.5319265,0,0,0,0,1,1,1.2434497875801753e-14,5.925815393936773e-13,2.6783397807872422e-05,8,5,6
7581,42841740491.78,26131330000.0,0.2388337,0,0,0,0,1,1,2.97334071838143e-07,2.9739127175891155e-07,0.00017107335153510102,20,11,6
7582,39504378835.2976,87171000000.0,0.2297764,0,0,0,0,1,1,3.110460996547104e-07,3.1093763813716535e-07,1.8972788865145862e-05,21,11,6
7583,6478.117879763578,3157.798,0.2527808,0,0,0,0,1,1,0.0001262486743750334,0.00012624867170585422,0.0002675966013319045,10,5,5
7584,16451.566830687614,9362.757,0.2509971,0,0,0,0,1,1,4.2383920994623736e-05,4.2383922958535e-05,4.4288250613182916e-05,10,5,5
7585,469390.9509221748,522780.6,0.2446821,0,0,0,0,1,1,1.5922818619173995e-12,1.8857643224734488e-10,0.00010457343791064888,16,8,5
7586,20107963.83214255,18589210.0,0.2540379,0,0,0,0,1,1,1.8042896832893645e-07,1.811278667768436e-07,2.2400517009347213e-06,19,10,5
7587,26409516031653.613,21679600000000.0,0.2481185,0,0,0,0,1,1,4.639070750029691e-08,4.735364126478938e-08,8.63898948651116e-05,18,9,5
7588,478447.3280934712,7854014.0,0.3293329,0,0,0,0,1,1,9.500048797628224e-08,9.522657284932734e-08,1.6874514584319655e-05,20,10,5
7589,1161234258167.394,821540600000.0,0.2630783,0,0,0,0,1,1,1.274062294301089e-06,1.2741951952147945e-06,4.810591392763934e-05,22,11,6
7590,436230717300.03296,419106000000.0,0.2494081,0,0,0,0,1,1,5.86123949850342e-08,5.349266921537693e-08,8.264063027344432e-05,17,9,5
7591,7183167519.048892,5150153000.0,0.2720881,0,0,0,0,1,1,1.1533871678848229e-06,1.1537155034657687e-06,8.089744669159682e-05,22,11,6
7592,673356904.4877104,699020700.0,2.551607,0,0,0,0,1,1,3.514821226697363e-05,3.514822244506845e-05,0.00013199803931312205,22,14,6
7593,23616.948742785753,19770.18,0.2473743,0,0,0,0,1,1,3.8486450687445796e-13,4.5154580395325565e-11,3.693683428634143e-05,12,6,5
7594,33254027.029150758,148209000.0,0.2712499,0,0,0,0,1,1,1.0248151072200784e-07,1.043563290226146e-07,0.00012865656645033585,19,10,5
7595,523666.19986956933,2063480.0,0.2506609,0,0,0,0,1,1,6.839281849191359e-07,6.839331302410656e-07,8.388396017589006e-05,14,7,5
7596,17822595.67712829,22875300.0,0.2532139,0,0,0,0,1,1,9.411648864433395e-09,9.287482388834535e-09,6.834336434473905e-05,16,9,5
7597,5179263.725106921,4433157.0,0.2501117,0,0,0,0,1,1,1.7740661162335414e-09,2.9680704560774984e-09,0.00010511967328397098,16,8,5
7598,239.83296881898414,428.0235,0.223042,0,0,0,0,1,1,0.0024378942307016205,0.0024378942306569618,0.00243745117053637,7,4,5
7599,1004554.3643067521,710474.2,0.2282578,0,0,0,0,1,1,2.8912761874889914e-07,2.8766772061569297e-07,6.618927082490909e-05,19,10,6
7600,447557.3756637851,238779.9,0.2503943,0,0,0,0,1,1,8.936064815031253e-12,4.555916309365836e-10,7.723236512830713e-06,13,7,5
7601,4721778.683981441,1104200.0,0.2515265,0,0,0,0,1,1,2.2776953461485554e-07,2.292182476451326e-07,0.00011758931692713489,18,9,6
7602,54045507.55406807,109933300.0,0.2394019,0,0,0,0,1,1,4.9021117165537476e-08,1.6686877546412404e-08,7.360402755540729e-05,17,9,5
7603,101055121765.52327,599067700000.0,0.1909968,0,0,0,0,1,1,4.1074533041474126e-07,4.1098390102245475e-07,1.9013824971270132e-05,22,11,6
7604,141470839089.93112,462370000000.0,0.3426814,0,0,0,0,1,1,6.814736023819101e-07,6.813156581686464e-07,6.458751625787462e-05,23,12,6
7605,7252319.12378474,74910870.0,0.2299082,0,0,0,0,1,1,8.181980093446839e-08,8.166634329898059e-08,2.45295468764839e-06,20,10,5
7606,30214.59447916978,92124.81,1.566413,0,0,0,0,1,1,1.5957473563643632e-06,1.5957323144522029e-06,9.356737069754484e-06,19,10,5
7607,205043387.74887404,139134500.0,0.2470964,0,0,0,0,1,1,2.1120292659215778e-07,2.1368750835470962e-07,0.00019407991165976135,19,10,5
7608,30885288966.405,89512610000.0,0.2534712,0,0,0,0,1,1,8.4032622860164e-07,8.403968307924004e-07,0.00010060242508336259,22,11,6
7609,42168.072983953585,32739.57,0.2491869,0,0,0,0,1,1,4.1019974855733737e-05,4.101999441623679e-05,2.020437378683561e-05,12,6,5
7610,20042.063515145157,65281.87,0.2595152,0,0,0,0,1,1,4.935006312734025e-05,4.935005259787406e-05,0.0001464093077482298,10,5,5
7611,787701.4900884728,356518.8,0.2498785,0,0,0,0,1,1,4.677369602745785e-13,2.800654430590299e-10,0.00022216222212864678,13,7,5
7612,44602.67575991856,260212.3,0.2345196,0,0,0,0,1,1,1.5897488865351805e-05,1.589748458535878e-05,0.00010217207643486992,11,6,5
7613,5571291314.075221,68624980000.0,0.2035063,0,0,0,0,1,1,1.1540504774032456e-07,1.154814168180529e-07,1.7097650821751298e-05,21,11,5
7614,101048.14268826958,224614.6,0.2287542,0,0,0,0,1,1,5.018208071305708e-13,1.9151513708237644e-11,8.178053710167221e-05,15,8,5
7615,7536.4681145407885,4397.941,0.245715,0,0,0,0,1,1,2.3221674919651474e-13,7.466428562236493e-12,0.00014710716905642942,11,6,6
7616,191.29260168703544,90.18879,0.1448244,1,1,0,1,1,1,2.220446049250313e-16,4.729550084903167e-14,1.9956182264468936e-06,4,2,5
7617,40907394252.20767,33988660000.0,0.2486574,0,0,0,0,1,1,4.733041836235685e-08,4.513290796648306e-08,2.7098742699460665e-05,17,9,5
7618,2939520104.5829477,1983945000.0,0.2495035,0,0,0,0,1,1,3.827494532426812e-08,5.4806002403040566e-08,0.0002585915853510201,17,9,5
7619,196.3912811119798,216.6144,0.2562568,0,0,0,0,1,1,0.0062088874449434395,0.006208887444946076,0.006209156992560527,6,3,5
7620,44223.3032910596,268503.9,0.2248814,0,0,0,0,1,1,3.837056168742858e-06,3.837076526624905e-06,2.3502652255369405e-05,15,8,5
7621,84015.10464415938,60026.46,0.2529338,0,0,0,0,1,1,7.339501481743796e-13,1.3946707002540373e-11,0.0001676178385872382,14,7,5
7622,1535508.1468883199,12599290.0,1.499562,0,0,0,0,1,1,3.832894792388242e-06,3.832882715548713e-06,0.00010855368799356224,24,12,5
7623,704.7476939536069,2099.383,0.4536966,0,0,0,0,1,1,9.992007221626409e-15,8.752998326144734e-13,2.3679569795209687e-05,4,2,5
7624,234.87126768684777,280.3742,0.2737668,0,0,0,0,1,1,1.1379786002407855e-15,8.576472865229334e-15,6.275091205265593e-07,10,5,6
7625,4508570375.666916,3380806000.0,0.2248082,0,0,0,0,1,1,5.415098928066384e-07,5.415001177476918e-07,8.562664888411468e-05,21,11,6
7626,1307.1427690782511,3573.758,0.2402211,0,0,0,0,1,1,5.484501741648273e-14,1.1068923555512811e-13,1.0454050836883333e-05,9,5,5
7627,3784831682.2190013,11411950000.0,0.2832959,0,0,0,0,1,1,7.235923311088577e-07,7.236893664330779e-07,0.07402631256150927,22,11,6
7628,1731810329.517442,12894100000.0,0.284671,0,0,0,0,1,1,3.7075788178464464e-07,3.7076334677421663e-07,2.979746456008292e-05,22,12,6
7629,26310980525.624374,21040180000.0,0.2491158,0,0,0,0,1,1,3.663688733208703e-08,2.980573793392892e-08,0.0001545243336212591,17,9,5
7630,24784.979256423343,8480.596,0.2461067,0,0,0,0,1,1,7.732703366514215e-13,1.8758772313276495e-11,6.64524667204347e-05,12,6,6
7631,424026338.17412794,732448100.0,0.2894267,0,0,0,0,1,1,7.685540069357621e-07,7.687119087940175e-07,0.00016947418543056258,22,11,6
7632,2512021.2340999283,702070.7,0.2590755,0,0,0,0,1,1,1.2148240411100116e-06,1.215820775058186e-06,0.000416014704337606,19,10,6
7633,12898.810509641025,7807.529,0.2491343,0,0,0,0,1,1,3.755515103689311e-13,1.9536911244868808e-11,2.964549857486296e-05,9,5,5
7634,44889.44310936961,37126.07,0.2521959,0,0,0,0,1,1,1.641752075437045e-05,1.6417508722728577e-05,9.277261407338239e-05,12,6,5
7635,1409995.31845896,1330878.0,0.247608,0,0,0,0,1,1,4.584221890979734e-12,8.428267528337585e-10,0.00011284889492596539,15,8,5
7636,278596612.6568115,73870140.0,0.251436,0,0,0,0,1,1,3.965570358444195e-07,4.0191273786415546e-07,3.7743713541299805e-05,19,10,6
7637,58666909.76882464,110159900.0,0.2574641,0,0,0,0,1,1,4.3138882128843024e-07,4.3192902593583846e-07,3.898416149266449e-05,20,11,6
7638,236.1626437562905,75.97657,0.2253107,0,0,0,0,1,1,0.015020254789467224,0.015020254789604115,0.015016437797971127,6,3,6
7639,329.49026152532593,253.0479,0.2396054,0,0,0,0,1,1,4.35886027607396e-15,2.7146981799388624e-13,7.897076743233253e-06,6,3,5
7640,1335013053.8794713,1040713000.0,0.2245412,0,0,0,0,1,1,1.4680475355355327e-06,1.4679592723609858e-06,8.280469035071292e-05,22,12,6
7641,1497190298793.314,964134500000.0,0.2505002,0,0,0,0,1,1,2.427447624308459e-08,4.195320330322878e-08,8.392261327007406e-05,16,8,5
7642,1161.2418911074856,5278.642,0.3016817,0,0,0,0,1,1,3.136380044566067e-14,1.4860890296120033e-12,1.7097177285652077e-05,11,6,6
7643,39370750.73188108,40079900.0,0.4307433,0,0,0,0,1,1,4.259364794540274e-07,4.263036946868642e-07,0.00012229122468383123,20,10,6
7644,4219771879.548409,31740840000.0,0.1800914,0,0,0,0,1,1,3.733958583440611e-07,3.7330831603732406e-07,0.000142494612889843,21,11,6
